Issue Type,Dataset ID,Metadata ID,Submitter,Submission Date & Time,Title
DUPLICATE DATASET,394,NULL,V Samy,2020-10-08 00:00:00+00:00,Glaciological Observations during 26th Indian Antarctic Expedition.
DUPLICATE DATASET,7883,MF292617194,arc,2020-10-08 00:00:00+00:00,Glaciological Observations during 26th Indian Antarctic Expedition.
DUPLICATE DATASET,7886,MF-598326519,arc,2020-10-08 00:00:00+00:00,"Environmental Monitoring Studies at Indian Scientific Base, Maitri, East Antarctica."
DUPLICATE DATASET,397,NULL,V Samy,2020-10-08 00:00:00+00:00,"Environmental Monitoring Studies at Indian Scientific Base, Maitri, East Antarctica."
DUPLICATE DATASET,393,NULL,V Samy,2020-10-08 00:00:00+00:00,Ice Core Drilling in the Central Dronning Maud Land and Snow Studies in the Larsemann Hills Region: Field Activities and Initial Results.
DUPLICATE DATASET,7882,MF-1465444799,arc,2020-10-08 00:00:00+00:00,Ice Core Drilling in the Central Dronning Maud Land and Snow Studies in the Larsemann Hills Region: Field Activities and Initial Results.
DUPLICATE DATASET,7887,MF-2133140381,arc,2020-10-08 00:00:00+00:00,Functional Diversity of Microbes in Antarctic Lakes.
DUPLICATE DATASET,398,NULL,V Samy,2020-10-08 00:00:00+00:00,Functional Diversity of Microbes in Antarctic Lakes.
DUPLICATE DATASET,7888,MF-120310711,arc,2020-10-08 00:00:00+00:00,"Water Quality of Some Lakes in Grovnes Promontory, Larsemann Hills, East Antarctica."
DUPLICATE DATASET,399,NULL,V Samy,2020-10-08 00:00:00+00:00,"Water Quality of Some Lakes in Grovnes Promontory, Larsemann Hills, East Antarctica."
DUPLICATE DATASET,7890,MF236445949,arc,2020-10-08 00:00:00+00:00,Large Scale Mapping by Survey of India In Schirmacher Oasis and Larsemann Hills During the 27th Indian Antarctic Expedition.
DUPLICATE DATASET,401,NULL,V Samy,2020-10-08 00:00:00+00:00,Large Scale Mapping by Survey of India In Schirmacher Oasis and Larsemann Hills During the 27th Indian Antarctic Expedition.
DUPLICATE DATASET,391,NULL,V Samy,2020-10-08 00:00:00+00:00,Validation of Air-Sea Interface Parameters in the Southwest Indian Ocean Sector of the Southern Ocean.
DUPLICATE DATASET,7880,MF-1834230896,arc,2020-10-08 00:00:00+00:00,Validation of Air-Sea Interface Parameters in the Southwest Indian Ocean Sector of the Southern Ocean.
DUPLICATE DATASET,395,NULL,V Samy,2020-10-08 00:00:00+00:00,Limnological Investigation of Antarctic Lakes and their Paleoclimatic Implications.
DUPLICATE DATASET,7884,MF-1790966753,arc,2020-10-08 00:00:00+00:00,Limnological Investigation of Antarctic Lakes and their Paleoclimatic Implications.
DUPLICATE DATASET,383,NULL,V Samy,2020-10-07 00:00:00+00:00,Ecological Study of Southern Pole Bird Skua and Penguins During Indian Antarctic Scientific Expedition to Antarctica.
DUPLICATE DATASET,7872,MF1534467687,arc,2020-10-07 00:00:00+00:00,Ecological Study of Southern Pole Bird Skua and Penguins During Indian Antarctic Scientific Expedition to Antarctica.
DUPLICATE DATASET,378,NULL,V Samy,2020-10-07 00:00:00+00:00,Space Weather and Irregular Ionospheric Patches at MAITRI.
DUPLICATE DATASET,7867,MF-1544752892,arc,2020-10-07 00:00:00+00:00,Space Weather and Irregular Ionospheric Patches at MAITRI.
DUPLICATE DATASET,389,NULL,V Samy,2020-10-07 00:00:00+00:00,Space Weather Program at Antarctica.
DUPLICATE DATASET,7878,MF-666215245,arc,2020-10-07 00:00:00+00:00,Space Weather Program at Antarctica.
DUPLICATE DATASET,381,NULL,V Samy,2020-10-07 00:00:00+00:00,"Meteorological Programme at Maitri, Antarctica During 25th Expedition."
DUPLICATE DATASET,7870,MF-758822909,arc,2020-10-07 00:00:00+00:00,"Meteorological Programme at Maitri, Antarctica During 25th Expedition."
DUPLICATE DATASET,7877,MF759484444,arc,2020-10-07 00:00:00+00:00,Vicarious Calibration of AWiFS Sensor of Resourcesat-1 with Antarctica as a Natural Test-Site.
DUPLICATE DATASET,388,NULL,V Samy,2020-10-07 00:00:00+00:00,Vicarious Calibration of AWiFS Sensor of Resourcesat-1 with Antarctica as a Natural Test-Site.
DUPLICATE DATASET,7876,MF215704397,arc,2020-10-07 00:00:00+00:00,Cognitive and Psychomotor Performance in Extreme and Unusual Environment.
DUPLICATE DATASET,387,NULL,V Samy,2020-10-07 00:00:00+00:00,Cognitive and Psychomotor Performance in Extreme and Unusual Environment.
DUPLICATE DATASET,7875,MF1023090359,arc,2020-10-07 00:00:00+00:00,Interpersonal Relations among Indian Antarctic Expedition Members in Isolated and Confined Environment.
DUPLICATE DATASET,386,NULL,V Samy,2020-10-07 00:00:00+00:00,Interpersonal Relations among Indian Antarctic Expedition Members in Isolated and Confined Environment.
DUPLICATE DATASET,7871,MF-1409885857,arc,2020-10-07 00:00:00+00:00,Exploration of Microbial Diversity from Antarctica with Special Emphasis on Biotechnological Potential.
DUPLICATE DATASET,382,NULL,V Samy,2020-10-07 00:00:00+00:00,Exploration of Microbial Diversity from Antarctica with Special Emphasis on Biotechnological Potential.
DUPLICATE DATASET,7874,MF-1200374557,arc,2020-10-07 00:00:00+00:00,Personality and Temperament of Indian Antarctic Expedition Members.
DUPLICATE DATASET,385,NULL,V Samy,2020-10-07 00:00:00+00:00,Personality and Temperament of Indian Antarctic Expedition Members.
DUPLICATE DATASET,7873,MF-2056597253,arc,2020-10-07 00:00:00+00:00,"Freshwater Diatom Communities o f Schirmacher Oasis, East Antarctica."
DUPLICATE DATASET,384,NULL,V Samy,2020-10-07 00:00:00+00:00,"Freshwater Diatom Communities o f Schirmacher Oasis, East Antarctica."
DUPLICATE DATASET,379,NULL,V Samy,2020-10-07 00:00:00+00:00,"Prospects of High-Frequency Acoustic Sounding at Maitri, Antarctica."
DUPLICATE DATASET,7868,MF306900572,arc,2020-10-07 00:00:00+00:00,"Prospects of High-Frequency Acoustic Sounding at Maitri, Antarctica."
DUPLICATE DATASET,380,NULL,V Samy,2020-10-07 00:00:00+00:00,Measurement of Atmospheric Potential Gradient in Antarctica Using Indigenously Developed Passive Antenna System.
DUPLICATE DATASET,7869,MF-1430283994,arc,2020-10-07 00:00:00+00:00,Measurement of Atmospheric Potential Gradient in Antarctica Using Indigenously Developed Passive Antenna System.
DUPLICATE DATASET,390,NULL,V Samy,2020-10-07 00:00:00+00:00,Meteorological Observations during 26th Indian Antarctic Expedition at Maitri.
DUPLICATE DATASET,7879,MF-1301930460,arc,2020-10-07 00:00:00+00:00,Meteorological Observations during 26th Indian Antarctic Expedition at Maitri.
DUPLICATE DATASET,370,NULL,V Samy,2020-10-06 00:00:00+00:00,The Communication Tasks carried out During the 24th Indian Antarctic Expedition (2004 to 2006).
DUPLICATE DATASET,7859,MF-2105918528,arc,2020-10-06 00:00:00+00:00,The Communication Tasks carried out During the 24th Indian Antarctic Expedition (2004 to 2006).
DUPLICATE DATASET,374,NULL,V Samy,2020-10-06 00:00:00+00:00,"Studies on the Increase in Seismicity in the Antarctic Plate: Observations from BB Seismological Observatory (MAIT) at Maitri, Antarctica during 25th IAE."
DUPLICATE DATASET,7863,MF-1003780455,arc,2020-10-06 00:00:00+00:00,"Studies on the Increase in Seismicity in the Antarctic Plate: Observations from BB Seismological Observatory (MAIT) at Maitri, Antarctica during 25th IAE."
DUPLICATE DATASET,7864,MF614795519,arc,2020-10-06 00:00:00+00:00,A Wide Band Magnetotelluric Investigations to Delineate the Deep Crustal Geoelectric Structure in East Antarctica.
DUPLICATE DATASET,375,NULL,V Samy,2020-10-06 00:00:00+00:00,A Wide Band Magnetotelluric Investigations to Delineate the Deep Crustal Geoelectric Structure in East Antarctica.
DUPLICATE DATASET,368,NULL,V Samy,2020-10-06 00:00:00+00:00,"Bacterial Diversity from Schirmacher Oasis, Antarctica."
DUPLICATE DATASET,7857,MF-1805707039,arc,2020-10-06 00:00:00+00:00,"Bacterial Diversity from Schirmacher Oasis, Antarctica."
DUPLICATE DATASET,371,NULL,V Samy,2020-10-06 00:00:00+00:00,Melatonin Rhythm and Sleep Pattern in Antarctica.
DUPLICATE DATASET,7860,MF-2109770840,arc,2020-10-06 00:00:00+00:00,Melatonin Rhythm and Sleep Pattern in Antarctica.
DUPLICATE DATASET,377,NULL,V Samy,2020-10-06 00:00:00+00:00,"Climatic History and Landscape Evolution of Schirmacher Oasis, East Antarctica during Late Quaternary: A multi-proxy study."
DUPLICATE DATASET,7866,MF1825864006,arc,2020-10-06 00:00:00+00:00,"Climatic History and Landscape Evolution of Schirmacher Oasis, East Antarctica during Late Quaternary: A multi-proxy study."
DUPLICATE DATASET,7865,MF273276335,arc,2020-10-06 00:00:00+00:00,A New Approach for Bathymetric Survey in Antarctic Lake: A pilot study.
DUPLICATE DATASET,376,NULL,V Samy,2020-10-06 00:00:00+00:00,A New Approach for Bathymetric Survey in Antarctic Lake: A pilot study.
DUPLICATE DATASET,7858,MF1130287777,arc,2020-10-06 00:00:00+00:00,Effect of UV-B Radiations on the Pigment Concentrations of Three Antarctic Plant Species.
DUPLICATE DATASET,369,NULL,V Samy,2020-10-06 00:00:00+00:00,Effect of UV-B Radiations on the Pigment Concentrations of Three Antarctic Plant Species.
DUPLICATE DATASET,373,NULL,V Samy,2020-10-06 00:00:00+00:00,Geodetic Tying of Antarctica and India for Geodynamical and Strain Accumulation Studies in the South of Indian Peninsula with Continuous GPS Measurements at Maitri During 25th IAE.
DUPLICATE DATASET,7862,MF-212708227,arc,2020-10-06 00:00:00+00:00,Geodetic Tying of Antarctica and India for Geodynamical and Strain Accumulation Studies in the South of Indian Peninsula with Continuous GPS Measurements at Maitri During 25th IAE.
DUPLICATE DATASET,7861,MF-204545279,arc,2020-10-06 00:00:00+00:00,The Scientific Studies and Establishment of the First Indian Structure in the Area.
DUPLICATE DATASET,372,NULL,V Samy,2020-10-06 00:00:00+00:00,The Scientific Studies and Establishment of the First Indian Structure in the Area.
DUPLICATE DATASET,360,NULL,V Samy,2020-10-05 00:00:00+00:00,Monitoring of Icebergs in Antarctic Waters During the 24th Indian Antarctica Expedition.
DUPLICATE DATASET,7849,MF-1420230131,arc,2020-10-05 00:00:00+00:00,Monitoring of Icebergs in Antarctic Waters During the 24th Indian Antarctica Expedition.
DUPLICATE DATASET,352,NULL,V Samy,2020-10-05 00:00:00+00:00,Structural Assessment of Maitri Building at Antarctica.
DUPLICATE DATASET,7841,MF-1774547394,arc,2020-10-05 00:00:00+00:00,Structural Assessment of Maitri Building at Antarctica.
DUPLICATE DATASET,349,NULL,V Samy,2020-10-05 00:00:00+00:00,"Studies on Diatom Flora of Schirmacher Oasis, East Antarctica."
DUPLICATE DATASET,7838,MF-1114244276,arc,2020-10-05 00:00:00+00:00,"Studies on Diatom Flora of Schirmacher Oasis, East Antarctica."
DUPLICATE DATASET,354,NULL,V Samy,2020-10-05 00:00:00+00:00,Physiological and Ergonomic Studies at Antarctica.
DUPLICATE DATASET,7843,MF664112164,arc,2020-10-05 00:00:00+00:00,Physiological and Ergonomic Studies at Antarctica.
DUPLICATE DATASET,356,NULL,V Samy,2020-10-05 00:00:00+00:00,Signature of the Antarctic Circumpolar Wave in the Surface Temperature Over Maitri.
DUPLICATE DATASET,7845,MF606196943,arc,2020-10-05 00:00:00+00:00,Signature of the Antarctic Circumpolar Wave in the Surface Temperature Over Maitri.
DUPLICATE DATASET,358,NULL,V Samy,2020-10-05 00:00:00+00:00,Some Features of Aerosols and Pre-cursor Gases Observed over Antarctic Region during 24th Indian Antarctic Expedition.
DUPLICATE DATASET,7847,MF687435215,arc,2020-10-05 00:00:00+00:00,Some Features of Aerosols and Pre-cursor Gases Observed over Antarctic Region during 24th Indian Antarctic Expedition.
DUPLICATE DATASET,363,NULL,V Samy,2020-10-05 00:00:00+00:00,Lake Bottom Sediment Coring from Schirmacher Oasis During 24th Indian Antarctic Expedition.
DUPLICATE DATASET,7852,MF-647093263,arc,2020-10-05 00:00:00+00:00,Lake Bottom Sediment Coring from Schirmacher Oasis During 24th Indian Antarctic Expedition.
DUPLICATE DATASET,362,NULL,V Samy,2020-10-05 00:00:00+00:00,Surface Ice Flow Velocity and Tide Retrieval of the Nivlisen Ice Shelf from GPS Observations.
DUPLICATE DATASET,7851,MF1343355842,arc,2020-10-05 00:00:00+00:00,Surface Ice Flow Velocity and Tide Retrieval of the Nivlisen Ice Shelf from GPS Observations.
DUPLICATE DATASET,367,NULL,V Samy,2020-10-05 00:00:00+00:00,Bacteria Population in the Schirmacher Oasis.
DUPLICATE DATASET,7856,MF975888875,arc,2020-10-05 00:00:00+00:00,Bacteria Population in the Schirmacher Oasis.
DUPLICATE DATASET,359,NULL,V Samy,2020-10-05 00:00:00+00:00,The Atmospheric Air Ions and Air-Earth Current Density Measurements at Maitri.
DUPLICATE DATASET,7848,MF-25642239,arc,2020-10-05 00:00:00+00:00,The Atmospheric Air Ions and Air-Earth Current Density Measurements at Maitri.
DUPLICATE DATASET,366,NULL,V Samy,2020-10-05 00:00:00+00:00,"Faunal Diversity and Ecology of Moss Inhabiting Terrestrial Invertebrate Fauna of Schirmacher Oasis, Antarctica."
DUPLICATE DATASET,7855,MF876477242,arc,2020-10-05 00:00:00+00:00,"Faunal Diversity and Ecology of Moss Inhabiting Terrestrial Invertebrate Fauna of Schirmacher Oasis, Antarctica."
DUPLICATE DATASET,361,NULL,V Samy,2020-10-05 00:00:00+00:00,Glaciological Studies During 24th Indian Antarctic Expedition.
DUPLICATE DATASET,7850,MF589896581,arc,2020-10-05 00:00:00+00:00,Glaciological Studies During 24th Indian Antarctic Expedition.
DUPLICATE DATASET,353,NULL,V Samy,2020-10-05 00:00:00+00:00,Effect of Certain established Ayurvedic Rasayana Food Supplements on Aging Process at Antarctica.
DUPLICATE DATASET,7842,MF-895390079,arc,2020-10-05 00:00:00+00:00,Effect of Certain established Ayurvedic Rasayana Food Supplements on Aging Process at Antarctica.
DUPLICATE DATASET,357,NULL,V Samy,2020-10-05 00:00:00+00:00,"Magnetic Storms of October-November 2003: Ground Geomagnetic Signatures from Maitri, Antarctica."
DUPLICATE DATASET,7846,MF-1964539789,arc,2020-10-05 00:00:00+00:00,"Magnetic Storms of October-November 2003: Ground Geomagnetic Signatures from Maitri, Antarctica."
DUPLICATE DATASET,7837,MF-2031287060,arc,2020-10-05 00:00:00+00:00,Environmental Monitoring and Enhancement of EIA Laboratory at Polar Research Station Maitri in Antarctica.
DUPLICATE DATASET,348,NULL,V Samy,2020-10-05 00:00:00+00:00,Environmental Monitoring and Enhancement of EIA Laboratory at Polar Research Station Maitri in Antarctica.
DUPLICATE DATASET,7839,MF-1871543635,arc,2020-10-05 00:00:00+00:00,Structural Assessment of Maitri Station at Antarctica.
DUPLICATE DATASET,350,NULL,V Samy,2020-10-05 00:00:00+00:00,Structural Assessment of Maitri Station at Antarctica.
DUPLICATE DATASET,7844,MF786254639,arc,2020-10-05 00:00:00+00:00,Study of ELF-VLF Emission and Tweek Atmospherics Observed at Maitri.
DUPLICATE DATASET,355,NULL,V Samy,2020-10-05 00:00:00+00:00,Study of ELF-VLF Emission and Tweek Atmospherics Observed at Maitri.
DUPLICATE DATASET,7840,MF1533626704,arc,2020-10-05 00:00:00+00:00,"Environmental Management Services at Maitri, Antarctica."
DUPLICATE DATASET,351,NULL,V Samy,2020-10-05 00:00:00+00:00,"Environmental Management Services at Maitri, Antarctica."
DUPLICATE DATASET,7853,MF-1877057559,arc,2020-10-05 00:00:00+00:00,"Contributions of GPS Permanent Station and Seismological Observatory to Geophysical Studies at Maitri, Antarctica During XXIV-Indian Antarctic Expedition."
DUPLICATE DATASET,364,NULL,V Samy,2020-10-05 00:00:00+00:00,"Contributions of GPS Permanent Station and Seismological Observatory to Geophysical Studies at Maitri, Antarctica During XXIV-Indian Antarctic Expedition."
DUPLICATE DATASET,7854,MF-1814775546,arc,2020-10-05 00:00:00+00:00,"Study on Anthropogenic Pressure on Water Bodies Situated in Schirmacher Oasis and Larsemann Hills, Antarctica."
DUPLICATE DATASET,365,NULL,V Samy,2020-10-05 00:00:00+00:00,"Study on Anthropogenic Pressure on Water Bodies Situated in Schirmacher Oasis and Larsemann Hills, Antarctica."
DUPLICATE DATASET,340,NULL,V Samy,2020-10-01 00:00:00+00:00,"Diurnal and Seasonal Variability in Carbon Monoxide at Maitri, Antarctica."
DUPLICATE DATASET,7829,MF-1014782652,arc,2020-10-01 00:00:00+00:00,"Diurnal and Seasonal Variability in Carbon Monoxide at Maitri, Antarctica."
DUPLICATE DATASET,328,NULL,V Samy,2020-10-01 00:00:00+00:00,"Online Measurement of Surface Air Concentration of CH4 and C02 at Maitri, Antarctica."
DUPLICATE DATASET,7817,MF-2065724760,arc,2020-10-01 00:00:00+00:00,"Online Measurement of Surface Air Concentration of CH4 and C02 at Maitri, Antarctica."
DUPLICATE DATASET,7836,MF-37144684,arc,2020-10-01 00:00:00+00:00,"Biomarkers and their Application in Palaeoecological Study of Lake Ecosystem of Schirmacher Oasis, Antarctica."
DUPLICATE DATASET,347,NULL,V Samy,2020-10-01 00:00:00+00:00,"Biomarkers and their Application in Palaeoecological Study of Lake Ecosystem of Schirmacher Oasis, Antarctica."
DUPLICATE DATASET,7832,MF238193119,arc,2020-10-01 00:00:00+00:00,XXIII Indian Antarctic Expedition Hydrographic Survey-India Bay.
DUPLICATE DATASET,343,NULL,V Samy,2020-10-01 00:00:00+00:00,XXIII Indian Antarctic Expedition Hydrographic Survey-India Bay.
DUPLICATE DATASET,333,NULL,V Samy,2020-10-01 00:00:00+00:00,Environmental Status at Indian Antarctic Station Maitri.
DUPLICATE DATASET,7822,MF-961779749,arc,2020-10-01 00:00:00+00:00,Environmental Status at Indian Antarctic Station Maitri.
DUPLICATE DATASET,7835,MF1143859246,arc,2020-10-01 00:00:00+00:00,Retrieval of in-situ Lake Bottom Sediment Cores From Schirmacher Oasis : a Prelude to Palaeoclimatic Studies Using Lacustrine Sedimentation in Antarctic Environment.
DUPLICATE DATASET,346,NULL,V Samy,2020-10-01 00:00:00+00:00,Retrieval of in-situ Lake Bottom Sediment Cores From Schirmacher Oasis : a Prelude to Palaeoclimatic Studies Using Lacustrine Sedimentation in Antarctic Environment.
